Sehir,Sube_Adi,Adres,Place_ID
Diyarbakır,Bim,"Ahmet Arif Cad./96. Sok H.şeyhmus Apt No:22-23, 21070, Türkiye",ChIJO-wAwMAfdUARAFOqhakbivw
Diyarbakır,Bim,"DİCLEKENT BULVARI ALTIN 2 APT, NO:32-33-34, 21010, Türkiye",ChIJ0ea1_DQedUARLJKuh4mQcMU
Diyarbakır,Bim,"Mezopotamya Mah.362 Sok. Gap-4 Sitesi A Blok, 21070 Kayapınar, Türkiye",ChIJB57n7VIedUAR4H0b7hMyD-A
Diyarbakır,BIM,"Bağıvar, Amidiye Cd. 30 A, 21200 Sur/Diyarbakır, Türkiye",ChIJi4v_sV0hdUARr19iFx22_bU
Diyarbakır,Bim,"5, Sanayi Mahallesi, 712. Sk. 12a D:12b, 21080 Yenişehir, Türkiye",ChIJo3AVhY8fdUARXA66ybFsjOg
Diyarbakır,Bim,"Peyas, Diclekent Blv., 21070 Kayapınar/Diyarbakır, Türkiye",ChIJ05swuT4fdUARFIWQBkC9JGc
Diyarbakır,Bim,"Peyas Mah. Musa Anter Cad. 315 Sok. Süme Apt.altı Tic.1, 21070 Kayapınar, Türkiye",ChIJHYrpwVEedUARrH6XAtLHyH4
Diyarbakır,Bim,"5 Nisan Mah.Lezgin Avcı Cad.Şeyal Sitesi 5a, 5 Nisan, Bağlar, Türkiye",ChIJIzfNjIQfdUAR3JMj5P0iKwA
Diyarbakır,BIM,"Mevlana Halit, Turgut Özal Blv. No:111, 21080 Bağlar/Diyarbakır, Türkiye",ChIJrT9Uer4fdUARkp6jSc5uDzc
Diyarbakır,Bim,"Selahattin Eyyubi Mah.343.Sok.Polkar 3 Apt. , BAYINDIRLIK, 21100, Türkiye",ChIJK5PXMxogdUAR1-o6sgmxKZQ
Diyarbakır,Bim,"Talaytepe, 563. Sk. 1 D BLOK, 21070 Kayapınar/Diyarbakır, Türkiye",ChIJ9xs6XOQedUAR0n9-CeYtXiY
Diyarbakır,Bim,"Muradiye, Cemiloğlu Cd. NO :26, 21090 Bağlar/Diyarbakır, Türkiye",ChIJeyU4QyggdUARQyyKtCCelYY
Diyarbakır,BIM,"MARKA EVLER, Bağcılar, Aram Tigram Bulvarı Zana 24 St Marka Evler Apt D:41 A/1, 21090 Bağlar/Diyarbakır, Türkiye",ChIJAQAAABQfdUARUtP9d_pPutk
Edirne,Bim A.Ş.,"Kemal, P94Q+XW, 22130 Kemal/Edirne Merkez/Edirne, Türkiye",ChIJ722L0IHXshQRL0k8uSjTaIg
Edirne,Bim,"Kurtuluş, Gül Ferah Cd. 23 I, 22020 Edirne Merkez/Edirne, Türkiye",ChIJ-aUsLgAvsxQRT6pnWQnqtVw
Edirne,BIM,"kocasinan mah, Vanioğulları sokak No:3, 22030 Edirne Merkez/Edirne, Türkiye",ChIJw_I2CFglsxQRzSqON6m12_Q
Edirne,Bim,"Cumhuriyet, Fetih Sk. 2D, 22030 Edirne Merkez/Edirne, Türkiye",ChIJ-65BXgAvsxQRYL1iKKEyIHU
Edirne,Bim,"1. Murat, Haşim İşcan Cd. NO: 1/A, 22030 Edirne Merkez/Edirne, Türkiye",ChIJdSeZzfQvsxQRWWCE1udYDDg
Edirne,BIM,"Koca Sinan, Dr. Ahmet Zafer Sk. No:40/1, 22030 Edirne Merkez/Edirne, Türkiye",ChIJbXtoSvYvsxQRu4k0W9iApvI
Edirne,BIM,"Mithat Paşa, Balık Pazarı Cd. No:42, 22020 Edirne Merkez/Edirne, Türkiye",ChIJJQXAsXovsxQRZjVsNU3cykQ
Edirne,BIM,"İstasyon Mh. Şehit Emniyet Müdürü Ertan Nezihi Turan Cd. No:54/A, Edirne Merkez/Edirne, Türkiye",ChIJbxQUt3YvsxQRtKoWTEY9NVA
Edirne,Bim,"Nişancıpaşa, Kıyık Cd. No:128, 22030 Edirne Merkez/Edirne, Türkiye",ChIJBVTV6ZgvsxQRPdhsF8aSrfw
Edirne,BIM,"Cumhuriyet, Abdi İpekçi Cd No:52, 22030 Edirne Merkez/Edirne, Türkiye",ChIJ6y6JwcEvsxQRJY-QbYjjDzw
Edirne,BIM,"İstasyon, Nilüfer Cd. No:28, 22100 Edirne Merkez/Edirne, Türkiye",ChIJMcec9mElsxQRqvMWvvv7gXQ
Edirne,BIM,"1 murat mah prof dr süheyl ünver cad. NO: 5/B, Edirne Merkez/Edirne, Türkiye",ChIJq6qqaowvsxQRg76Z5o2hW3g
Edirne,BIM,"Dilaverbey, Arif Paşa Cd. No:44-2, 22020 Edirne Merkez/Edirne, Türkiye",ChIJrVlstXovsxQRzIgV6rqKHXI
Edirne,BIM,"Nişancıpaşa, Buçuktepe Yeniyol Sk. no: 9/A, 22020 Edirne Merkez/Edirne, Türkiye",ChIJq6qqWpgvsxQRAirglfQ5_0w
Edirne,BIM,"Atatürk, Kara Ali Sk. Gözde Sitesi D:1 İç Kapı No:2 No:3, 22030 Edirne Merkez/Edirne, Türkiye",ChIJva7mHesvsxQR9xNFftAOFpQ
Edirne,BIM,"Şükrüpaşa, İlhami Ertem Cd. No:43/A, 22030 Edirne Merkez/Edirne, Türkiye",ChIJ6V_xfpIvsxQRtvNndcBYptM
Elazığ,Bim,"Cumhuriyet, M5C6+XH, 23190 Elazığ Merkez/Elazığ, Türkiye",ChIJz6Fr7yDBdkARSpAiumCfxHE
Elazığ,Bim,"Abdullah Paşa, 19. Sk. No:54, 23270 Elazığ Merkez/Elazığ, Türkiye",ChIJBVY7pZXrdkARvlWzyo3JrXk
Elazığ,Bim,"Ataşehir, Malatya Cd. No:89/A, 23040 Elazığ Merkez/Elazığ, Türkiye",ChIJp8Ht2gnrdkAR4PP0f-Y93lQ
Elazığ,Bim,"Sürsürü, Uryan Baba Sk. No:28, 23040 Elazığ Merkez/Elazığ, Türkiye",ChIJNd_2DwDBdkARRgAd_O_UcWg
Elazığ,Bim,"Güneykent, 23040 Elâzığ Merkez/Elazığ, Türkiye",ChIJ--RvXEvrdkARQyhBQA86IvM
Elazığ,Bim,"Doğu Kent, Bahaeddin Öğel Cd. No:136, 23280 Elazığ Merkez/Elazığ, Türkiye",ChIJHd29IdO_dkARmhVop7lXK8s
Elazığ,Bim,"Yeni Bağlar, 23350 Yazıkonak/Elâzığ Merkez/Elazığ, Türkiye",ChIJufKhFQy9dkAR8-qJPXsPUwY
Elazığ,Bim,"Rüstem Paşa, Kazım Karabekir Cd., 23100 Elazığ Merkez/Elazığ, Türkiye",ChIJW1BRo4W_dkAR9mfD2_v9a54
Elazığ,Bim,"Mustafa Paşa, Tahir Şaşmaz Cd. No:14, 23300 Elazığ Merkez/Elazığ, Türkiye",ChIJ3bu7PgDBdkARnDWCNVK4PEU
Elazığ,BIM,"Rızaiye, İzzet Paşa Cd. 8a, 23200 Elazığ Merkez/Elazığ, Türkiye",ChIJ2-mViXvAdkAR7UE_X20ugq8
Elazığ,Bim depo elazığ,"Yazıkonak, 23190 Yazıkonak/Elâzığ Merkez/Elazığ, Türkiye",ChIJO83Hy_m9dkARD5UHfTVzXWc
Elazığ,Bim,"Yeni, Bölge Sk. No:15/A, 23200 Elazığ Merkez/Elazığ, Türkiye",ChIJY7fvWWTAdkARFfWU8HGOQZk
Elazığ,bim,"Tan İşhanı, Çarşı Mah, İnönü Cd., 23200 Elazığ Merkez/Elazığ, Türkiye",ChIJPcc_GojAdkAR85X7w0Ifvjk
Elazığ,BIM,"Hicret, Öküzgözü Sk. 11a, 23040 Elazığ Merkez/Elazığ, Türkiye",ChIJwdFfKgrAdkAR_j9vjO731fw
Elazığ,BIM,"Fevzi Çakmak, Karslı Sk. 4d, 23200 Elazığ Merkez/Elazığ, Türkiye",ChIJXzKVUPXAdkARk6EBfty53KU
Erzincan,Bim,"Ergenekon, 130. Sk. No:1 A, 24050 Erzincan Merkez/Erzincan, Türkiye",ChIJ1fQhx6oMcEARRDqUBjOvb7E
Erzincan,Bim,"Atatürk, Ali Kemali Cd No:14, 24100 Erzincan Merkez/Erzincan, Türkiye",ChIJXwqSbMkMcEARPJD2vg1Z-_o
Erzincan,Bim,"Hamidiye, Necip Fazıl Cd. No:90, 24143 Erzincan Merkez/Erzincan, Türkiye",ChIJsaee2UwLcEARhX5pTDHxh8o
Erzincan,Bim,"Munzur, Atatürk Caddesi, Atatürk Cd., 24170 Geçit, Erzincan Merkez/Erzincan, Türkiye",ChIJoY51_uwNcEARy_0QKsLO5uM
Erzincan,Sultan Melik bim şubesi,"Kızılay, Sultan Melik Cd. 6/AB, 24024 Erzincan Merkez/Erzincan, Türkiye",ChIJASwhVVYNcEARJME3ChGL0sg
Erzincan,Bim-13 Şubat Şubesi,"Kızılay, 13 Şubat Cd., 24050 Erzincan Merkez/Erzincan, Türkiye",ChIJ8UxKpjRzcEARGDp8pujvwXU
Erzincan,Bim,"Aktoprak, Ekşisu Cad No:28/1a, 24045 Erzincan Merkez/Erzincan, Türkiye",ChIJhRaJD08NcEARuQxbbe8tSSE
Erzincan,BIM,"Başbağlar Mah. Kırklar Cad. No:116 Erzincan 116, Erzincan Merkez/Erzincan, Türkiye",ChIJ76lnQb4McEARi0nU0dCJypY
Erzincan,Bim,"Osmanlı, Şehitler Cd. 11/A D:2, 24139 Erzincan Merkez/Erzincan, Türkiye",ChIJaw94UlELcEARLUiVmBxpxEw
Erzincan,BIM,"Hamidiye, Binali Yıldırım_10 Sok No:66/F/G, 24143 Erzincan Merkez/Erzincan, Türkiye",ChIJ829P-Kp0cEAROfjAb_oA_cs
Erzincan,BIM,"İnönü, Mengüceli Cd. No:33 A-B, 24180 Erzincan Merkez/Erzincan, Türkiye",ChIJS8q04LMMcEARFc824FD1bO0
Erzincan,BIM,"Gülabibey, 13 Şubat Cad No:33a D:33b, 24100 Erzincan Merkez/Erzincan, Türkiye",ChIJ4YwagTJzcEARJOk6p7lsiNA
Erzincan,BIM,"Yenimahalle, Osman Pelen Cd. No:14a, 24050 Erzincan Merkez/Erzincan, Türkiye",ChIJveuOsbAMcEAR4k0wHuu6hjk
Erzincan,BIM,"Kızılay, Sultan Melik Cd. No:18, 24050 Erzincan Merkez/Erzincan, Türkiye",ChIJ_4WxJTVzcEAR06c_U46wTeE
Erzincan,BIM,"Ergenekon, 145. Sk. No:19 A, 24050 Erzincan Merkez/Erzincan, Türkiye",ChIJHTRRwlQLcEARPCkYaQOIEn8
Erzincan,Bim,"Taksim Mah.13 Şubat Cad.No:90/A Erzincan 90/A, 24050, Türkiye",ChIJN2uWvzFzcEARbBQYUxZjrs4
Erzincan,BIM,"Barbaros, Terzibaba Cd. No:83 A, 24100 Erzincan Merkez/Erzincan, Türkiye",ChIJJSdpPsAMcEAR3SdP6KmLS10
Erzincan,BIM,"Demirkent, 77. Sk. No:47 B, 24139 Erzincan Merkez/Erzincan, Türkiye",ChIJ0ydhOlsLcEARyiOK36rA7Sk
Erzurum,Erzurum Bim Depo,"Dadaşköy, 25050 Yakutiye/Erzurum, Türkiye",ChIJydFirdP3bkARyiJDQSdsUuY
Erzurum,BIM General Directorate of Erzurum,"Ciflik Mh. Havaalani Yolu Caddesi No:302, 25240 Yakutiye/Erzurum, Türkiye",ChIJL8hGaT1fbkARKtfml0oaMIU
Erzurum,Bim,"Kırmacı, Palandöken Cd. No:21, 25030 Yakutiye/Erzurum, Türkiye",ChIJ3VSG5adfbkARMXuBqNFGm4g
Erzurum,Bim Market,"Şükrüpaşa Unnamed Road, 25200 Yakutiye, Türkiye",ChIJczjNSV1fbkARc6WXrs4ZSM0
Erzurum,Bim,"Yunusemre, Öz Meral Sk. No:4 D:5 B, 25080 Palandöken/Erzurum, Türkiye",ChIJmVAm6HhfbkARAbMzXQB-zYE
Erzurum,Bim Market,"Hüseyin Avni Ulaş, 25080 Palandöken/Erzurum, Türkiye",ChIJSf_7Zz9fbkARJiaxZU1lepw
Erzurum,bim,"Kazım Yurdalan Mah, Şevket Arı Cd. 12 KAZIM, 25080 Palandöken/Erzurum, Türkiye",ChIJEQPPZqFfbkARJAJ-BJ9ez8E
Erzurum,BIM,"ŞEHZADE, Şükrüpaşa Mah.2.Şehzade Sok.Özteknik Evler, Apt. 12, 25200, Türkiye",ChIJQW6xd_j1bkARlLuMgzC-RGY
Erzurum,Bim,"Ertuğrul Gazi Mah, Yunusemre, Sakıp Efendi Cd. Çukurevler No:47, 25080 Palandöken/Erzurum, Türkiye",ChIJB35wI69fbkARGYxeU2gInWA
Erzurum,Bim,"Ömer Nasuhi Bilmen, Osman Gazi Cd. No:12, 25200 Yakutiye/Erzurum, Türkiye",ChIJPc2YRdf1bkARazGrGfq2OUE
Erzurum,BIM,"Yeni Mahalle Mah. Yeni Terminal Cad, TERMİNAL No:6, 25100, Türkiye",ChIJ__9P8RhfbkARtKsKbyToG9Q
Erzurum,BIM,"Sami Kabal Cad. Uğur Apt. No:18, Gürcükapı Cd., 25040 Yakutiye/Erzurum, Türkiye",ChIJAQBEL21fbkARq1PBZJzOkjU
Erzurum,Bim,"Selçuklu, 25090 Aziziye/Erzurum, Türkiye",ChIJZWTWJ9tZbkARi0zdvZGGb90
Erzurum,BIM,"Hasan-i Basri Mah. Deli Ömer Tarlası Deli Ömer, RABİA HATUN, Sk, 25030, Türkiye",ChIJQ98KQgpfbkARcV9F2Cut-eM
Erzurum,Bim,"Osmangazi, Müftü Solakzade, Atatürk Blv. No:221، 25070 Palandöken/Erzurum, Türkiye",ChIJeRIGIgBfbkARNuNjzB3ZkPs
Erzurum,Bim,"Lalapaşa, Samih Kobal Cd No:17 D:21, 25100 Yakutiye/Erzurum, Türkiye",ChIJ2wXmVhZfbkARvBfUgzFSrUQ
Erzurum,BIM,"Cihan, Hüseyin Avni Ulaş Mah. 212.Sok, Haznedar Sk. No:17/1 D:1 Sitesi A Blok, 25030, Türkiye",ChIJZ0PsuxJfbkARhhS2m9oaWT4
Eskişehir,Bim,"Emek, Dilek Cd. No:66, 26080 Odunpazarı/Eskişehir, Türkiye",ChIJd0Qhkcg9zBQRTmbvRpCiHU0
Eskişehir,Bim,"Fevziçakmak, Gündoğmuş Sk. No:53, 26230 Tepebaşı/Eskişehir, Türkiye",ChIJzwqvtD4-zBQRBa2CpLQ-puQ
Eskişehir,BIM,"Bahçelievler, Seylap Cd. 49/A, 26170 Tepebaşı/Eskişehir, Türkiye",ChIJU0kfhu8VzBQRmhtotyrhxQw
Eskişehir,Bim Toptan Fiyatina Perakende Satış,"Çankaya, Kıbrıs Blv. No:1/A, 26240 Odunpazarı/Eskişehir, Türkiye",ChIJkRiquJQ9zBQRChIXk-5cbJI
Eskişehir,Bim Toptan Fiyatina Perakende Satiş,"Deliklitaş mah.İbrahim Karaoğlanoğlu cd, 8 nolu işyeri Nergis apt No:2/C, 26090 Odunpazarı/Eskişehir, Türkiye",ChIJ3_KJCAQWzBQRcYrFn6RT_Ws
Eskişehir,BIM,"Cumhuriye, Sakarya-1 Cd. 19a, 26120 Tepebaşı/Eskişehir, Türkiye",ChIJoW62m_0VzBQRa6GPutUyUKA
Eskişehir,MesBim,"Köşe Bina 39, Çamlıca Mahallesi Birlik Caddesi İle, Çamlıca, Ertuğrulgazi Cd., 26180 Tepebaşı/Eskişehir, Türkiye",ChIJqYbo5I0WzBQR2whqUhvvoVU
Eskişehir,bim,"Kurtuluş, Vatan Cd. No:46, 26090 Odunpazarı/Eskişehir, Türkiye",ChIJ2S-fHv89zBQRZoysESuf9cM
Eskişehir,Bim,"Zafer, Gazi Yakup Satar Cd. No:181, 26220 Tepebaşı/Eskişehir, Türkiye",ChIJl0KLb1o_zBQRN9D-vbTMtUw
Eskişehir,Bim market,"Vişnelik, Vali Ali Fuat Güven Blv No:37, 26020 Odunpazarı/Eskişehir, Türkiye",ChIJi2vOsX8XzBQRf6bSUaU7_do
Eskişehir,Bim,"Esentepe, Yeşil Meydan Cd. 65 / A-B, 26210 Tepebaşı/Eskişehir, Türkiye",ChIJb4mAvZIVzBQRT2QqOGv2i4c
Eskişehir,Bim,"Emek, Ertaş Blv. No:97, 26080 Odunpazarı/Eskişehir, Türkiye",ChIJ800N2889zBQRccLst4Yp13s
Eskişehir,Bim,"Vadişehir, Goncagüller Sk. No: 4/A, 26080 Odunpazarı/Eskişehir, Türkiye",ChIJgz4crL09zBQRqQroiGke79Q
Eskişehir,Bim,"Ertuğrulgazi, Şahin Cd. No:32, 26150 Tepebaşı/Eskişehir, Türkiye",ChIJCYlBnkQXzBQRhYNE5t_f_Jw
Eskişehir,BIM,"Ömerağa, Yılmazlar Sk. 33/A, 26220 Tepebaşı/Eskişehir, Türkiye",ChIJAQD0vPsVzBQRlLWsBwzuhgQ
Eskişehir,Bim Toptan Fiyatina Perakende Satiş,"Hacı Seyit, Zübeyde Hanım Blv No:64, 26120 Tepebaşı/Eskişehir, Türkiye",ChIJ7-xqdPkVzBQRxI5CqJVwdOc
Gaziantep,Bim Gaziantep Depo,"İncesu, 27000 Şehitkamil/Gaziantep, Türkiye",ChIJ_4lE2AD9MRURi7q-_DHrlBM
Gaziantep,Bim,"Kıbrıs, 71044. Cd. No:36, 27200 Şahinbey/Gaziantep, Türkiye",ChIJLZ3x1Z_hMRUR5hqKlsgZS_0
Gaziantep,Bim,"Dumlupınar, 27300 Şahinbey/Gaziantep, Türkiye",ChIJM6l4XQDnMRURkftQb0Vw3z8
Gaziantep,Bim,"Karacaahmet, 27630 Şehitkamil/Gaziantep, Türkiye",ChIJAWzwpSzlMRURnpnUMkDdkZk
Gaziantep,Bim,"Güneş, Ulaş, 77. Cd. No:242/A, 27070 Şahinbey/Gaziantep, Türkiye",ChIJzQyy1bPhMRURjXOn-2xSgqU
Gaziantep,Bim hoşgör,"Cumhuriyet, 13012. Sk. No:29 D:13, 27245 Şahinbey/Gaziantep, Türkiye",ChIJo5E9qE7hMRUR6RCUwnOr3Zo
Gaziantep,Lefkoşa bim,"Boyno, Lefkoşe Cd. No:114, 27500 Şehitkamil/Gaziantep, Türkiye",ChIJcWAGweHjMRUR7BVCyl2skC4
Gaziantep,Bim,"Ocaklar, 57 Nolu Sk No:15, 27100 Şahinbey/Gaziantep, Türkiye",ChIJf46laurmMRURpxDSwRK9x5Y
Gaziantep,bim,"Değirmiçem, Süleyman Kuranel Cd. 14-22, 27090 Şehitkamil/Gaziantep, Türkiye",ChIJ93SOStThMRUR7mLXjEZoLsY
Gaziantep,BIM,"Çıksorut, Maaşkuyu Cd. No:191, 27080 Şehitkamil/Gaziantep, Türkiye",ChIJ1fYyY5_mMRURS1j0uuypCMg
Gaziantep,BIM,"Belkız, 08080 nolu cadde, 27580 Şehitkamil/Gaziantep, Türkiye",ChIJq3Y4RLrlMRURUvNRX8zHWso
Gaziantep,BIM,"Cengiz Topel, Yeşilırmak Gç. no:24, 27300 Şahinbey/Gaziantep, Türkiye",ChIJTyx-tM3mMRURI0LUK4jWpfQ
Gaziantep,BIM,"Bahçelievler, İnönü Caddesi Kapı No:5/A, 27080 Şahinbey/Gaziantep, Türkiye",ChIJaQ8QMEzhMRURYEJqeXGcIII
Gaziantep,BIM,"Kozanlı Mah, İnönü Cd. No:115, 27080 Şahinbey/Gaziantep, Türkiye",ChIJX6IOMEzhMRURXx5KBNp-_Ls
Giresun,Bim,"Aksu, İlker Sk., 28100 Giresun Merkez/Giresun, Türkiye",ChIJgxfhjnhuY0ARU0YTVQyWzzk
Giresun,BIM Market,"Çıtlakkale, Seyit Hoca Sk. No:4, 28200 Giresun Merkez/Giresun, Türkiye",ChIJPUEVfgBtY0AR1U9imKyF6gU
Giresun,Bim,"Sanayi Mahallesi, Gazi Mustafa Kemal Blv. No:15, 28100 Giresun Merkez/Giresun, Türkiye",ChIJ1f40XsxtY0ARpeklWnbsPkY
Giresun,Bim,"Gemilerçekeği, Kazım Karabekir Cd. No:42 A, 28100 Giresun Merkez/Giresun, Türkiye",ChIJFSLy4TVsY0ARcqR2aIfK2sE
Giresun,Bim,"Teyyaredüzü, Batlama Sanayi Cd. No: 138, 28000 Giresun Merkez/Giresun, Türkiye",ChIJy46f54VrY0ARm88kkDh14Cg
Giresun,Bim,"Çınarlar, Dr. Baki Gürkan Sk. No: 30, 28100 Giresun Merkez/Giresun, Türkiye",ChIJuUF__1FsY0ARrnv6z5B1_J4
Giresun,Bim Seyyid Mehmet Paşa,"Çıtlakkale, Petek Sk. No:4, 28200, 28200 Giresun Merkez/Giresun, Türkiye",ChIJHW4Fd4ZtY0ARWcWMtlaH-II
Giresun,Bim,"Adres Kodu:1849621543, Gedikkaya, Gazi Mustafa Kemal Blv. Gizem Apt. Sit No: 204 B, 28100 Giresun Merkez/Giresun, Türkiye",ChIJI5OJUsxtY0ARU92Setg3p6o
Giresun,Bim,"Sultan Selim, Kazancılar Sk. No:28, 28100 Giresun Merkez/Giresun, Türkiye",ChIJf2s0XVFsY0ARXs7C_SqqUvo
Giresun,BIM,"Teyyaredüzü, Karabekir Sk No:9-11a, 28200 Giresun Merkez/Giresun, Türkiye",ChIJ70q4v5tsY0ARgORiqbiALRE
Giresun,Bim,"Çınarlar, Sokakbaşı Cd. No:11-13 Abc, 28100 Giresun Merkez/Giresun, Türkiye",ChIJjbwzxU1sY0ARK18BxCVlSdE
Giresun,Bim,"Teyyaredüzü, Altın Yunus Cd. No:10-18a, 28200 Giresun Merkez/Giresun, Türkiye",ChIJLdqdnZBsY0ARCLNNFlSUpxs
Giresun,BIM,"Aksu, Mehmet İzmen Cd. No:16-18e, 28100 Giresun Merkez/Giresun, Türkiye",ChIJxf146oduY0AR8fByBkaiqD0
Giresun,Bim,"Hacısiyam, İnönü Cd. No:50, 28200 Giresun Merkez/Giresun, Türkiye",ChIJ0-zhkFxsY0ARqDLQsEoEPC4
Giresun,Bim Market,"Nizamiye, Laçin Sk. No:74/A, 28200 Giresun Merkez/Giresun, Türkiye",ChIJd5ZDuE9sY0ARscs2CILutZw
Giresun,BIM,"Tuna Sok, Hacısiyam, İnönü Cd. No:7-9a, 28200 Giresun Merkez/Giresun, Türkiye",ChIJV3GD3FpsY0AR7TbdrxibJKc
Giresun,Bim,"Adres Kodu:3245218254, Kale, Gazi Mustafa Kemal Blv. No: 16 B, 28000 Giresun Merkez/Giresun, Türkiye",ChIJZURUeVRsY0ARqxW17buvpMk
Gümüşhane,BIM,"Yeni, Mehmet Akif Ersoy Sk. 32/A, 29000 Gümüşhane Merkez/Gümüşhane, Türkiye",ChIJs5QDgsQbZUAR422hKR7zRy8
Gümüşhane,Bim,"İnönü, 29000 Gümüşhane Merkez/Gümüşhane, Türkiye",ChIJD0LEaQAbZUARapAuWbUKUJg
Gümüşhane,Bim Mavi çarşı,"Karaer, Ahmet Ziyauddin Gümüşhanevi Cd. No:5, 29000 Gümüşhane Merkez/Gümüşhane, Türkiye",ChIJUZXXCpwbZUARB4ruVJ0pT_4
Gümüşhane,BIM,"İnönü, 15 Şubat Cd. No:52, 29000 Gümüşhane Merkez/Gümüşhane, Türkiye",ChIJBcKsHOgbZUAREqCd3kbkGl0
Gümüşhane,BIM,"Hasanbey, Harşit Sk. Hilal 29 Sitesi No: 29 / 1, 29010 Gümüşhane Merkez/Gümüşhane, Türkiye",ChIJ97FrrvAbZUAR_l39osOIA_E
Gümüşhane,Bim,"Yeni Mahallesi Kazım Karabekir Caddesi No:8 Simge Apt. No:5 3a, D:3b, 29000 Gümüşhane Merkez/Gümüşhane, Türkiye",ChIJEx9sXdsbZUAR2mFVyXQe5Ns
Hakkari,Bim Market,"Dağgöl, Hakkari-Van Blv. Caddesi D:110, 30000 Hakkâri Merkez/Hakkari, Türkiye",ChIJgQXljkUAD0ARTVzdreis23c
Hakkari,Bim Market,"Keklikpınar, Şırnak - Hakkari Yolu No:228, 30000 Hakkâri Merkez/Hakkari, Türkiye",ChIJrxgMKAABD0ARAHA2p7px0HQ
Hakkari,Bim,"Sümbül, Hakkari-Van Blv. No:211, 30000 Hakkâri Merkez/Hakkari, Türkiye",ChIJYUmKM2YBD0AR_FbVoig3s10
Hakkari,bim,"Dağgöl, Sağlık Cd. No:9, 30000 Hakkâri Merkez/Hakkari, Türkiye",ChIJPc-RzkkAD0ARjBkW8ST8Nj0
Hakkari,BIM,"Bulak, Altay Cd. No:15, 30000 Hakkâri Merkez/Hakkari, Türkiye",ChIJ0aN-S0cAD0ARqRbRP7D2RyE
Hakkari,BIM,"Dağgöl, Hakkari-Van Blv. Demirciler Apt D:44, 30000 Hakkâri Merkez/Hakkari, Türkiye",ChIJcYU3vUUAD0ARZCpoaf2pjFU
Hakkari,BIM,"Sümbül, Bayram Çallı Caddesi No:1, 30000 Hakkâri Merkez/Hakkari, Türkiye",ChIJAQAAAIsAD0ARjKDDM5i3Q04
Hakkari,Bim,"Pehlivan, Kayacan Cd., 30000 Yüksekova/Hakkari, Türkiye",ChIJAQAAQDgAD0AREFS7N5AhQFs
Isparta,Bim,"İstiklal, 116. Cd. No:22, 32300 Isparta Merkez/Isparta, Türkiye",ChIJ177uSfi1xRQR7jSAdgFCL_k
Isparta,Muzaffer Sinop Bim,"Muzaffer Türkeş, Muzaffer Sinop Cd. No:32200, 32200 Isparta Merkez/Isparta, Türkiye",ChIJh0ypNGTLxRQRHc74QX2T-Y4
Isparta,Bim,"Gülistan, Gölcük Cd. No:91b, 32100 Merkez/Isparta, Türkiye",ChIJOUiZ5Y21xRQRhkmstyvq4pc
Isparta,BIM,"Hızırbey, 155. Cd. No:20/1, 32100 ALİYILMAZ/MERKEZ/Isparta, Türkiye",ChIJMUI3oIW1xRQR80W2zUkhxco
Isparta,Bim,"Bahçelievler, Hilmi Çakmakçı Cd. No:172, 32200 Isparta Merkez/Isparta, Türkiye",ChIJ9UL8cwC1xRQROw-BjPP7N0g
Isparta,BIM,"Yedişehitler, Deregümü Cd. No:56-58/1, 32200 MERKEZ/Isparta, Türkiye",ChIJ3wekNI21xRQRlHC5FHQmMZA
Isparta,Bim,"Bahçelievler, 32200 Isparta Merkez/Isparta, Türkiye",ChIJKY8x2CK1xRQRZ8Enx74eTzI
Isparta,BIM,"CUMHURİYET- MERKEZ, Çünür, 275. Cd No:14A, 32200 Isparta Merkez/Isparta, Türkiye",ChIJszPOaje2xRQRdb4TZTX3tbM
Isparta,Bim,"Modern Evler Mah.142 Cad. No: 40 Boylu Apt, No: 1, 32200 MERKEZ, Türkiye",ChIJaVuUVXW2xRQRfKFXh1s7HAE
Isparta,BIM,"Fatih Mahallesi, SÖYLEYİCİLER- MERKEZ, 4579. Sk. No:57-A, 32200 Isparta Merkez/Isparta, Türkiye",ChIJwyH7tf21xRQRj0OTUi9pnT8
Isparta,BIM,"Bahçelievler, 102. Cadde SÜLEYMAN DEMİREL-MERKEZ No: 93/4-5, 32602 Isparta Merkez/Isparta, Türkiye",ChIJ____v-61xRQRw-CNIpty3WU
Isparta,BIM,"Zafer, 5044. Sk. No: 1-7, 32200 MERKEZ/Isparta, Türkiye",ChIJO2a_AwvKxRQRICDbkb_m7P0
Isparta,BIM,"Ayazmana Merkez/Isparta, No:14-18a, MESİRELİK/MERKEZ, 4418. Sk. A Blk No: 14-18a/1, Türkiye",ChIJj0hm41G0xRQR5i3p1kyuWvs
Isparta,BIM,"RUS PAZARI, Davraz, MERKEZ, 3955. Sk. No:11/7 No:11/7, 32300 Isparta Merkez/Isparta, Türkiye",ChIJc_a_3jS0xRQRNvX5apMXjbg
Mersin,Bim,"Bahçelievler, 33140 Yenişehir/Mersin, Türkiye",ChIJOYm6WQD1JxURq0tr_v3qHSU
Mersin,Bim,"Hal, 6018. Sk. No:19, 33020 Camili Köyü/Akdeniz/Mersin, Türkiye",ChIJVVLNlKXzJxURra0Lv7qd_F4
Mersin,Bim,"Özgürlük, 152. Cd. No:13, 33020 Camili Köyü/Akdeniz/Mersin, Türkiye",ChIJO7YlKxzyJxURIGBNUmYKOzw
